full_name,ros_distro,n_packages_in_distro,repo_url_normalized,host
MOLAorg/mola_state_estimation,jazzy,5,https://github.com/MOLAorg/mola_state_estimation,github.com
MOLAorg/mola_test_datasets,jazzy,1,https://github.com/MOLAorg/mola_test_datasets,github.com
MOLAorg/mp2p_icp,jazzy,1,https://github.com/MOLAorg/mp2p_icp,github.com
MRPT/mrpt_path_planning,jazzy,1,https://github.com/MRPT/mrpt_path_planning,github.com
MRPT/mrpt_ros,jazzy,13,https://github.com/MRPT/mrpt_ros,github.com
MRPT/mrpt_ros_bridge,jazzy,2,https://github.com/MRPT/mrpt_ros_bridge,github.com
MRPT/mvsim,jazzy,1,https://github.com/MRPT/mvsim,github.com
MRPT/python_mrpt_ros,jazzy,1,https://github.com/MRPT/python_mrpt_ros,github.com
MetroRobots/classic_bags,jazzy,1,https://github.com/MetroRobots/classic_bags,github.com
MetroRobots/color_util,jazzy,1,https://github.com/MetroRobots/color_util,github.com
MetroRobots/polygon_ros,jazzy,4,https://github.com/MetroRobots/polygon_ros,github.com
MetroRobots/ros_system_fingerprint,jazzy,1,https://github.com/MetroRobots/ros_system_fingerprint,github.com
MoffKalast/vizanti,jazzy,5,https://github.com/MoffKalast/vizanti,github.com
NVIDIA-ISAAC-ROS/greenwave_monitor,jazzy,2,https://github.com/NVIDIA-ISAAC-ROS/greenwave_monitor,github.com
Neargye/magic_enum,jazzy,1,https://github.com/Neargye/magic_enum,github.com
OUXT-Polaris/boost_geometry_util,jazzy,1,https://github.com/OUXT-Polaris/boost_geometry_util,github.com
OUXT-Polaris/nmea_hardware_interface,jazzy,1,https://github.com/OUXT-Polaris/nmea_hardware_interface,github.com
OUXT-Polaris/ouxt_common,jazzy,2,https://github.com/OUXT-Polaris/ouxt_common,github.com
OUXT-Polaris/quaternion_operation,jazzy,1,https://github.com/OUXT-Polaris/quaternion_operation,github.com
OUXT-Polaris/sol_vendor,jazzy,1,https://github.com/OUXT-Polaris/sol_vendor,github.com
OctoMap/octomap_mapping,jazzy,2,https://github.com/OctoMap/octomap_mapping,github.com
OctoMap/octomap_ros,jazzy,1,https://github.com/OctoMap/octomap_ros,github.com
OctoMap/octomap_rviz_plugins,jazzy,1,https://github.com/OctoMap/octomap_rviz_plugins,github.com
PRBonn/rko_lio,jazzy,1,https://github.com/PRBonn/rko_lio,github.com
PX4/px4_msgs,jazzy,1,https://github.com/PX4/px4_msgs,github.com
PickNikRobotics/RSL,jazzy,1,https://github.com/PickNikRobotics/RSL,github.com
PickNikRobotics/cpp_polyfills,jazzy,2,https://github.com/PickNikRobotics/cpp_polyfills,github.com
PickNikRobotics/data_tamer,jazzy,2,https://github.com/PickNikRobotics/data_tamer,github.com
PickNikRobotics/generate_parameter_library,jazzy,7,https://github.com/PickNikRobotics/generate_parameter_library,github.com
PickNikRobotics/graph_msgs,jazzy,1,https://github.com/PickNikRobotics/graph_msgs,github.com
PickNikRobotics/launch_param_builder,jazzy,1,https://github.com/PickNikRobotics/launch_param_builder,github.com
PickNikRobotics/pick_ik,jazzy,1,https://github.com/PickNikRobotics/pick_ik,github.com
PickNikRobotics/picknik_controllers,jazzy,2,https://github.com/PickNikRobotics/picknik_controllers,github.com
PickNikRobotics/ros2_robotiq_gripper,jazzy,4,https://github.com/PickNikRobotics/ros2_robotiq_gripper,github.com
PickNikRobotics/rviz_visual_tools,jazzy,1,https://github.com/PickNikRobotics/rviz_visual_tools,github.com
PickNikRobotics/snowbot_operating_system,jazzy,1,https://github.com/PickNikRobotics/snowbot_operating_system,github.com
PlanSys2/ros2_planning_system,jazzy,15,https://github.com/PlanSys2/ros2_planning_system,github.com
PlotJuggler/plotjuggler-ros-plugins,jazzy,1,https://github.com/PlotJuggler/plotjuggler-ros-plugins,github.com
ROBOTIS-GIT/DynamixelSDK,jazzy,3,https://github.com/ROBOTIS-GIT/DynamixelSDK,github.com
ROBOTIS-GIT/ai_worker,jazzy,11,https://github.com/ROBOTIS-GIT/ai_worker,github.com
ROBOTIS-GIT/coin_d4_driver,jazzy,1,https://github.com/ROBOTIS-GIT/coin_d4_driver,github.com
ROBOTIS-GIT/dynamixel-workbench,jazzy,2,https://github.com/ROBOTIS-GIT/dynamixel-workbench,github.com
ROBOTIS-GIT/dynamixel-workbench-msgs,jazzy,1,https://github.com/ROBOTIS-GIT/dynamixel-workbench-msgs,github.com
ROBOTIS-GIT/dynamixel_hardware_interface,jazzy,1,https://github.com/ROBOTIS-GIT/dynamixel_hardware_interface,github.com
ROBOTIS-GIT/dynamixel_interfaces,jazzy,1,https://github.com/ROBOTIS-GIT/dynamixel_interfaces,github.com
ROBOTIS-GIT/hls_lfcd_lds_driver,jazzy,1,https://github.com/ROBOTIS-GIT/hls_lfcd_lds_driver,github.com
ROBOTIS-GIT/ld08_driver,jazzy,1,https://github.com/ROBOTIS-GIT/ld08_driver,github.com
ROBOTIS-GIT/open_manipulator,jazzy,11,https://github.com/ROBOTIS-GIT/open_manipulator,github.com
ROBOTIS-GIT/turtlebot3,jazzy,8,https://github.com/ROBOTIS-GIT/turtlebot3,github.com
ROBOTIS-GIT/turtlebot3_applications,jazzy,7,https://github.com/ROBOTIS-GIT/turtlebot3_applications,github.com
ROBOTIS-GIT/turtlebot3_applications_msgs,jazzy,1,https://github.com/ROBOTIS-GIT/turtlebot3_applications_msgs,github.com
ROBOTIS-GIT/turtlebot3_autorace,jazzy,4,https://github.com/ROBOTIS-GIT/turtlebot3_autorace,github.com
ROBOTIS-GIT/turtlebot3_home_service_challenge,jazzy,5,https://github.com/ROBOTIS-GIT/turtlebot3_home_service_challenge,github.com
ROBOTIS-GIT/turtlebot3_machine_learning,jazzy,2,https://github.com/ROBOTIS-GIT/turtlebot3_machine_learning,github.com
ROBOTIS-GIT/turtlebot3_manipulation,jazzy,8,https://github.com/ROBOTIS-GIT/turtlebot3_manipulation,github.com
ROBOTIS-GIT/turtlebot3_msgs,jazzy,1,https://github.com/ROBOTIS-GIT/turtlebot3_msgs,github.com
ROBOTIS-GIT/turtlebot3_simulations,jazzy,3,https://github.com/ROBOTIS-GIT/turtlebot3_simulations,github.com
RaphRover/raph_common,jazzy,4,https://github.com/RaphRover/raph_common,github.com
RaphRover/raph_desktop,jazzy,2,https://github.com/RaphRover/raph_desktop,github.com
RaphRover/raph_robot,jazzy,2,https://github.com/RaphRover/raph_robot,github.com
RoboSense-LiDAR/rslidar_msg,jazzy,1,https://github.com/RoboSense-LiDAR/rslidar_msg,github.com
RoboSense-LiDAR/rslidar_sdk,jazzy,1,https://github.com/RoboSense-LiDAR/rslidar_sdk,github.com
RobotWebTools/rosbridge_suite,jazzy,7,https://github.com/RobotWebTools/rosbridge_suite,github.com
RobotWebTools/tf2_web_republisher,jazzy,2,https://github.com/RobotWebTools/tf2_web_republisher,github.com
RobotWebTools/web_video_server,jazzy,1,https://github.com/RobotWebTools/web_video_server,github.com
RobotecAI/rai_interfaces,jazzy,1,https://github.com/RobotecAI/rai_interfaces,github.com
SBG-Systems/sbg_ros2,jazzy,1,https://github.com/SBG-Systems/sbg_ros2,github.com
SICKAG/sick_safetyscanners2,jazzy,1,https://github.com/SICKAG/sick_safetyscanners2,github.com
SICKAG/sick_safetyscanners2_interfaces,jazzy,1,https://github.com/SICKAG/sick_safetyscanners2_interfaces,github.com
SICKAG/sick_safetyscanners_base,jazzy,1,https://github.com/SICKAG/sick_safetyscanners_base,github.com
SICKAG/sick_safevisionary_base,jazzy,1,https://github.com/SICKAG/sick_safevisionary_base,github.com
SICKAG/sick_safevisionary_ros2,jazzy,3,https://github.com/SICKAG/sick_safevisionary_ros2,github.com
SICKAG/sick_scan_xd,jazzy,1,https://github.com/SICKAG/sick_scan_xd,github.com
Simple-Robotics/nanoeigenpy,jazzy,1,https://github.com/Simple-Robotics/nanoeigenpy,github.com
Simple-Robotics/proxsuite,jazzy,1,https://github.com/Simple-Robotics/proxsuite,github.com
Slamtec/rplidar_ros,jazzy,1,https://github.com/Slamtec/rplidar_ros,github.com
StefanFabian/qml6_ros2_plugin,jazzy,1,https://github.com/StefanFabian/qml6_ros2_plugin,github.com
StefanFabian/qml_ros2_plugin,jazzy,1,https://github.com/StefanFabian/qml_ros2_plugin,github.com
SteveMacenski/nonpersistent_voxel_layer-release,jazzy,1,https://github.com/SteveMacenski/nonpersistent_voxel_layer-release,github.com
SteveMacenski/slam_toolbox,jazzy,1,https://github.com/SteveMacenski/slam_toolbox,github.com
SteveMacenski/spatio_temporal_voxel_layer,jazzy,2,https://github.com/SteveMacenski/spatio_temporal_voxel_layer,github.com
THA-Embedded-Systems-Lab/soar_ros,jazzy,1,https://github.com/THA-Embedded-Systems-Lab/soar_ros,github.com
Tanneguydv/tf_tree_terminal,jazzy,1,https://github.com/Tanneguydv/tf_tree_terminal,github.com
Tonywelte/rosidlcpp,jazzy,13,https://github.com/Tonywelte/rosidlcpp,github.com
ToyotaResearchInstitute/gauges2,jazzy,1,https://github.com/ToyotaResearchInstitute/gauges2,github.com
UniversalRobots/Universal_Robots_Client_Library,jazzy,1,https://github.com/UniversalRobots/Universal_Robots_Client_Library,github.com
UniversalRobots/Universal_Robots_ROS2_Description,jazzy,1,https://github.com/UniversalRobots/Universal_Robots_ROS2_Description,github.com
UniversalRobots/Universal_Robots_ROS2_Driver,jazzy,6,https://github.com/UniversalRobots/Universal_Robots_ROS2_Driver,github.com
UniversalRobots/Universal_Robots_ROS2_GZ_Simulation,jazzy,1,https://github.com/UniversalRobots/Universal_Robots_ROS2_GZ_Simulation,github.com
adityapande-1995/linux_isolate_process,jazzy,1,https://github.com/adityapande-1995/linux_isolate_process,github.com
ajtudela/laser_segmentation,jazzy,1,https://github.com/ajtudela/laser_segmentation,github.com
ajtudela/sicks300_ros2,jazzy,1,https://github.com/ajtudela/sicks300_ros2,github.com
ajtudela/slg_msgs,jazzy,1,https://github.com/ajtudela/slg_msgs,github.com
alvinsunyixiao/vrpn_mocap,jazzy,1,https://github.com/alvinsunyixiao/vrpn_mocap,github.com
ament/ament_cmake,jazzy,22,https://github.com/ament/ament_cmake,github.com
ament/ament_index,jazzy,2,https://github.com/ament/ament_index,github.com
ament/ament_lint,jazzy,31,https://github.com/ament/ament_lint,github.com
ament/ament_package,jazzy,1,https://github.com/ament/ament_package,github.com
ament/google_benchmark_vendor,jazzy,1,https://github.com/ament/google_benchmark_vendor,github.com
ament/googletest,jazzy,2,https://github.com/ament/googletest,github.com
ament/uncrustify_vendor,jazzy,1,https://github.com/ament/uncrustify_vendor,github.com
analogdevicesinc/depth-obstacle-detect-ros,jazzy,2,https://github.com/analogdevicesinc/depth-obstacle-detect-ros,github.com
analogdevicesinc/iio_ros2,jazzy,1,https://github.com/analogdevicesinc/iio_ros2,github.com
analogdevicesinc/imu_ros2,jazzy,1,https://github.com/analogdevicesinc/imu_ros2,github.com
analogdevicesinc/libaditof,jazzy,1,https://github.com/analogdevicesinc/libaditof,github.com
apl-ocean-engineering/marine_msgs,jazzy,2,https://github.com/apl-ocean-engineering/marine_msgs,github.com
astuff/astuff_sensor_msgs,jazzy,8,https://github.com/astuff/astuff_sensor_msgs,github.com
astuff/automotive_autonomy_msgs,jazzy,3,https://github.com/astuff/automotive_autonomy_msgs,github.com
astuff/avt_vimba_camera,jazzy,2,https://github.com/astuff/avt_vimba_camera,github.com
aussierobots/ublox_dgnss,jazzy,6,https://github.com/aussierobots/ublox_dgnss,github.com
automatika-robotics/kompass,jazzy,2,https://github.com/automatika-robotics/kompass,github.com
automatika-robotics/ros-agents,jazzy,1,https://github.com/automatika-robotics/ros-agents,github.com
automatika-robotics/ros-sugar,jazzy,1,https://github.com/automatika-robotics/ros-sugar,github.com
autowarefoundation/autoware_adapi_msgs,jazzy,2,https://github.com/autowarefoundation/autoware_adapi_msgs,github.com
autowarefoundation/autoware_cmake,jazzy,2,https://github.com/autowarefoundation/autoware_cmake,github.com
autowarefoundation/autoware_internal_msgs,jazzy,6,https://github.com/autowarefoundation/autoware_internal_msgs,github.com
autowarefoundation/autoware_lanelet2_extension,jazzy,2,https://github.com/autowarefoundation/autoware_lanelet2_extension,github.com
autowarefoundation/autoware_msgs,jazzy,11,https://github.com/autowarefoundation/autoware_msgs,github.com
autowarefoundation/autoware_utils,jazzy,12,https://github.com/autowarefoundation/autoware_utils,github.com
autowarefoundation/ros2_socketcan,jazzy,2,https://github.com/autowarefoundation/ros2_socketcan,github.com
autowarefoundation/tvm_vendor,jazzy,1,https://github.com/autowarefoundation/tvm_vendor,github.com
autowarefoundation/zmqpp_vendor,jazzy,1,https://github.com/autowarefoundation/zmqpp_vendor,github.com
aws-robotics/aws-robomaker-small-warehouse-world,jazzy,1,https://github.com/aws-robotics/aws-robomaker-small-warehouse-world,github.com
b-robotized/ads_vendor,jazzy,1,https://github.com/b-robotized/ads_vendor,github.com
b-robotized/beckhoff_ads_driver-release,jazzy,2,https://github.com/b-robotized/beckhoff_ads_driver-release,github.com
bdaiinstitute/proto2ros,jazzy,2,https://github.com/bdaiinstitute/proto2ros,github.com
bdaiinstitute/synchros2,jazzy,3,https://github.com/bdaiinstitute/synchros2,github.com
blackcoffeerobotics/bcr_arm,jazzy,5,https://github.com/blackcoffeerobotics/bcr_arm,github.com
blackcoffeerobotics/bcr_bot,jazzy,1,https://github.com/blackcoffeerobotics/bcr_bot,github.com
blackcoffeerobotics/vector_pursuit_controller,jazzy,1,https://github.com/blackcoffeerobotics/vector_pursuit_controller,github.com
borglab/gtsam,jazzy,1,https://github.com/borglab/gtsam,github.com
bosch-engineering/off_highway_sensor_drivers,jazzy,15,https://github.com/bosch-engineering/off_highway_sensor_drivers,github.com
boschresearch/fmi_adapter,jazzy,2,https://github.com/boschresearch/fmi_adapter,github.com
boschresearch/fmilibrary_vendor,jazzy,1,https://github.com/boschresearch/fmilibrary_vendor,github.com
botsandus/ament_black,jazzy,2,https://github.com/botsandus/ament_black,github.com
brow1633/network_bridge,jazzy,1,https://github.com/brow1633/network_bridge,github.com
brukg/so_arm_100_hardware,jazzy,1,https://github.com/brukg/so_arm_100_hardware,github.com
carologistics/clips_executive,jazzy,27,https://github.com/carologistics/clips_executive,github.com
carologistics/clips_vendor,jazzy,1,https://github.com/carologistics/clips_vendor,github.com
cellumation/cm_executors,jazzy,1,https://github.com/cellumation/cm_executors,github.com
chapulina/dolly,jazzy,5,https://github.com/chapulina/dolly,github.com
chrisib/open_sound_control_ros,jazzy,3,https://github.com/chrisib/open_sound_control_ros,github.com
christianrauch/apriltag_msgs,jazzy,1,https://github.com/christianrauch/apriltag_msgs,github.com
christianrauch/apriltag_ros,jazzy,1,https://github.com/christianrauch/apriltag_ros,github.com
christianrauch/camera_ros,jazzy,1,https://github.com/christianrauch/camera_ros,github.com
clalancette/sophus,jazzy,1,https://github.com/clalancette/sophus,github.com
clearpathrobotics/LMS1xx,jazzy,1,https://github.com/clearpathrobotics/LMS1xx,github.com
clearpathrobotics/canopen_inventus,jazzy,2,https://github.com/clearpathrobotics/canopen_inventus,github.com
clearpathrobotics/clearpath_common,jazzy,12,https://github.com/clearpathrobotics/clearpath_common,github.com
clearpathrobotics/clearpath_config,jazzy,1,https://github.com/clearpathrobotics/clearpath_config,github.com
clearpathrobotics/clearpath_desktop,jazzy,4,https://github.com/clearpathrobotics/clearpath_desktop,github.com
clearpathrobotics/clearpath_msgs,jazzy,2,https://github.com/clearpathrobotics/clearpath_msgs,github.com
clearpathrobotics/clearpath_nav2_demos,jazzy,1,https://github.com/clearpathrobotics/clearpath_nav2_demos,github.com
clearpathrobotics/clearpath_ros2_socketcan_interface,jazzy,1,https://github.com/clearpathrobotics/clearpath_ros2_socketcan_interface,github.com
clearpathrobotics/clearpath_simulator,jazzy,3,https://github.com/clearpathrobotics/clearpath_simulator,github.com
clearpathrobotics/clearpath_tests,jazzy,1,https://github.com/clearpathrobotics/clearpath_tests,github.com
clearpathrobotics/ewellix_lift_common,jazzy,6,https://github.com/clearpathrobotics/ewellix_lift_common,github.com
clearpathrobotics/ptz_action_server,jazzy,1,https://github.com/clearpathrobotics/ptz_action_server,github.com
clearpathrobotics/robot_upstart,jazzy,1,https://github.com/clearpathrobotics/robot_upstart,github.com
clearpathrobotics/simple-term-menu,jazzy,1,https://github.com/clearpathrobotics/simple-term-menu,github.com
clearpathrobotics/wireless,jazzy,2,https://github.com/clearpathrobotics/wireless,github.com
coal-library/coal,jazzy,1,https://github.com/coal-library/coal,github.com
cra-ros-pkg/robot_localization,jazzy,1,https://github.com/cra-ros-pkg/robot_localization,github.com
ctu-vras/compass,jazzy,5,https://github.com/ctu-vras/compass,github.com
